ClipId	Gram	Prag	Herit	Vocab,Vocab
AF046_1992_CT_SU2011_ER_09	Det,Det:Art,Det:Pos,Gustar,Gustar:Interlocutor,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		Fraseol,Fraseol:VerbPrep,Verb:haber,Verb:ser,Verb:tener,Adjective:bueno,Verb:hacer,Noun:amigo,Noun:escuela,Noun:problema,Adjective:preparatorio,Verb:dormir,Noun:grado,Adjective:secundario,Verb:gustar,Noun:memoria,Noun:estudiante,Verb:poder,Adjective:primario,Verb:encantar,Noun:niño,Verb:conocer
AF046_1992_CT_SU2011_ER_10	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,MSub,MSub:Pres,PerfPerif,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,RecuDiscurso,RecuDiscurso:GanarTiempo		,Verb:haber,Verb:ser,Verb:tener,Noun:matemáticas,Noun:estudiante
AF046_1992_CT_SU2011_ER_11	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,Prep,Pron,Pron:Objeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc,MarcadoresDisc:Igualdad		,Verb:hacer,Adjective:amigo,Adjective:preparatorio,Verb:ser,Noun:clase,Noun:memoria,Verb:haber,Verb:chistar,Adjective:bueno
AF046_1992_CT_SU2011_ER_12	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif,SerEstar,SerEstar:EstarAux,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		Entities,Entities:Geo,Verb:ser,Verb:tener,Verb:hacer,Verb:haber,Verb:estar,Noun:educación,Verb:ir,Noun:gente,Verb:poder,Verb:estudiar,Verb:querer,Verb:venir,Verb:educar,Noun:hispano,Noun:población,Noun:escuela,Adjective:importante,Noun:papel,Verb:valorar,Noun:Unidos,Adjective:bueno,Verb:ver
AF046_1992_CT_SU2011_ER_13	Det,Det:Art,Det:Pos,Haber,Haber:Exist,MSub,MSub:Pret,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		Entities,Entities:Geo,Fraseol,Fraseol:VerbPrep,Verb:estar,Verb:hacer,Noun:tío,Noun:familia,Verb:tener,Verb:ser,Noun:Salvador,Noun:El,Adjective:salvadoreño,Noun:vez,Noun:manera,Verb:mantener,Noun:cultura,Adjective:súper,Noun:mayoría,Noun:papá,Verb:dejar,Adjective:bueno,Verb:ver
AF046_1992_CT_SU2011_ER_14	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		,Verb:ser,Noun:dios,Verb:tener,Verb:ir,Noun:mamá,Noun:iglesia,Noun:religión,Noun:fe,Verb:hacer,Verb:estar,Adjective:católico,Noun:persona,Verb:poder,Noun:papá,Adjective:bueno,Verb:querer,Verb:llegar,Adjective:claro,Verb:haber,Adjective:grande,Verb:tratar,Verb:seguir,Noun:punto
AF050_1955_GV_FA2011_JT_01	Det,Det:Art,Det:Pos,Gustar,Gustar:Interlocutor,Imperf,Indefinido,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Gustar,Gustar:Propios,PerfPerif,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,RecuDiscurso,RecuDiscurso:GanarTiempo		,Verb:ser,Verb:estar,Verb:gustar,Verb:haber,Adjective:grande,Noun:momento,Adjective:secundario,Noun:joven,Verb:vivir,Adjective:feliz
AF050_1955_GV_FA2011_JT_02	Det,Det:Art,Det:Pos,Imperf,Indefinido,Prep,Pron,Pron:Objeto,Pron:Otros,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif,SerEstar,SerEstar:Ser	RecuDiscurso,RecuDiscurso:GanarTiempo		,Verb:ser,Verb:ir,Noun:abuelo,Verb:estar,Noun:momento,Adjective:feliz,Noun:joven
AF050_1955_GV_FA2011_JT_03	Det,Det:Pos,Indefinido,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		,Verb:nacer,Verb:ser,Noun:eh,Noun:mamá,Adjective:mexicano,Verb:considerar,Verb:ver
AF050_1955_GV_FA2011_JT_04	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pret,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision	Contacto,Contacto:Mixtas	Fraseol,Fraseol:VerbPrep,Verb:ser,Verb:hablar,Noun:español,Noun:mamá,Verb:decir,Noun:inglés,Noun:hijo,Verb:haber,Noun:escuela,Noun:casa,Adjective:español,Verb:hacer,Verb:estar,Verb:sentir,Verb:saber,Noun:grado,Adjective:primero,Verb:comenzar,Verb:trabajar,Adjective:inglés,Verb:aprender
AF050_1955_GV_FA2011_JT_05	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa		,Noun:mayoría,Noun:español,Noun:mitad,Verb:tener
AF050_1955_GV_FA2011_JT_06	Det,Det:Art,Det:Pos,Imperf,Indefinido,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,MSub,MSub:Pres	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		Fraseol,Fraseol:VerbPrep,Noun:inglés,Adjective:importante,Verb:ser,Verb:aprender,Noun:mamá,Noun:cosa,Noun:hijo,Noun:español
AF050_1955_GV_FA2011_JT_07	Det,Det:Art,Haber,Haber:Exist,Imperf,MSub,MSub:Pres,Prep,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		,Verb:haber,Verb:ser,Adjective:correcto,Noun:lugar,Verb:hablar,Adjective:bueno,Verb:dar,Noun:palabra,Noun:español,Noun:eh,Adjective:español,Noun:profesor
AF050_1955_GV_FA2011_JT_08	Det,Det:Art,Det:Demo,Haber,Haber:Exist,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa		,Verb:ser,Verb:haber,Adjective:diferente,Verb:decir,Noun:español
AF050_1955_GV_FA2011_JT_09	Det,Det:Art,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		Fraseol,Fraseol:VerbPrep,Noun:risa,Noun:palabra,Noun:vez,Verb:ser,Verb:decir,Verb:escuchar,Verb:haber
AF050_1955_GV_FA2011_JT_10	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Genero,Genero:ExcepMasc,Gustar,Gustar:Propios,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		,Verb:ser,Verb:haber,Verb:trabajar,Noun:inglés,Verb:tener,Verb:hablar,Noun:trabajo,Noun:vez,Noun:oficina,Verb:estar,Noun:español,Adjective:laboral,Verb:hacer,Noun:vida,Noun:historia,Noun:risa,Noun:eh,Verb:decir,Noun:día,Noun:haz,Adjective:favorito
AF082_1991_GV_SU2012_SB_01	Det,Det:Art,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		Fraseol,Fraseol:VerbPrep,Verb:ser,Noun:Reynosa,Verb:ir,Verb:estar,Verb:nacer,Noun:papá,Noun:Santo,Verb:venir,Noun:mamá,Adjective:chico,Verb:mirar,Verb:haber,Verb:tener,Adjective:bueno,Noun:Luis,Verb:ver
AF082_1991_GV_SU2012_SB_02	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Indefinido,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Gustar,Gustar:Propios,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		Fraseol,Fraseol:VerbPrep,Verb:querer,Verb:estar,Verb:haber,Noun:biología,Verb:ir,Verb:estudiar,Verb:hacer,Verb:mirar,Verb:asistir,Noun:vida,Verb:cambiar,Noun:universidad
AF082_1991_GV_SU2012_SB_03	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Prep:Para,Pron,Pron:Objeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		,Verb:haber,Noun:ciudad,Noun:Santo,Noun:Antonio,Verb:ser,Verb:estar,Noun:Austin,Adjective:mexicano,Verb:visitar,Noun:semana
AF082_1991_GV_SU2012_SB_04	Haber,Haber:Exist,Pron,Pron:Sujeto	MarcadoresDisc,MarcadoresDisc:Igualdad		,
AF082_1991_GV_SU2012_SB_05	Prep,Pron,Pron:Otros,Pron:Sujeto			,
AF082_1991_GV_SU2012_SB_06	Prep,Pron,Pron:Otros,Pron:Sujeto			,
AF082_1991_GV_SU2012_SB_07				,
AF082_1991_GV_SU2012_SB_08	Prep			,
AF082_1991_GV_SU2012_SB_09	Prep,Pron,Pron:Otros,Pron:Sujeto	MarcadoresDisc,MarcadoresDisc:Igualdad		,
AM032_1952_CT_SU2011_VA_01	Det,Det:Art,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Genero,Genero:ExcepMasc,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		,Verb:ser,Verb:nacer,Verb:estar,Noun:año,Noun:lugar,Verb:tener,Verb:cambiar,Verb:pegar,Noun:hermano,Verb:caer,Verb:recordar,Noun:papá,Adjective:bueno,Verb:vivir,Noun:vez,Adjective:claro,Verb:llamar,Noun:Paul,Adjective:cristiano,Noun:nombre,Noun:labio,Verb:hinchar,Verb:morir,Verb:ir,Noun:Dallas,Verb:tomar,Noun:niñez
AM032_1952_CT_SU2011_VA_02	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		Fraseol,Fraseol:VerbPrep,Verb:ser,Noun:año,Noun:escuela,Verb:tener,Verb:aprender,Verb:llamar,Adjective:español,Noun:hijo,Verb:haber,Noun:papá,Adjective:bueno,Verb:vivir,Adjective:americano,Adjective:privado,Verb:elegir,Noun:ciudad,Noun:recurso,Adjective:mismo,Adjective:tanto,Adjective:segundo,Noun:mitad,Noun:esfuerzo,Noun:clase,Verb:dar,Noun:español,Noun:grado,Adjective:mexicano,Noun:Guadalajara,Verb:cambiar,Verb:estudiar,Noun:niño
AM032_1952_CT_SU2011_VA_03	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Genero,Genero:ExcepMasc,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Revision		Entities,Entities:Geo,Fraseol,Fraseol:VerbPrep,Verb:estar,Verb:ser,Verb:tener,Verb:ir,Verb:haber,Noun:mamá,Adjective:mismo,Noun:baño,Noun:gas,Verb:saber,Verb:decir,Noun:enfermero,Verb:salir,Verb:dar,Noun:amigo,Noun:casa,Verb:tocar,Verb:venir,Noun:año,Verb:montar,Verb:revivir,Noun:puerta,Noun:papá,Verb:acabar,Noun:dios,Adjective:concreto,Noun:este,Adjective:abierto,Verb:tumbar,Noun:pena,Noun:vida,Noun:hermano,Noun:cosa,Verb:quedar,Noun:boca,Verb:conocer,Noun:tanque,Verb:picar,Noun:ventana,Verb:llegar,Verb:gritar,Noun:ropa,Noun:muchacho,Adjective:bueno,Verb:vivir
AM032_1952_CT_SU2011_VA_04	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		,Verb:ser,Noun:carretera,Noun:rodilla,Verb:estar,Verb:haber,Verb:recordar,Noun:gente,Noun:cosa,Noun:peregrinación,Noun:carro
AM032_1952_CT_SU2011_VA_05	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Genero,Genero:ExcepArtFem,MSub,MSub:Pres	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		Fraseol,Fraseol:VerbPrep,Noun:agua,Verb:ser,Noun:papá,Verb:usar,Verb:seguir,Noun:rancho,Verb:haber,Verb:encontrar,Verb:estar,Noun:pozo,Noun:Saltillo,Verb:comprar,Verb:cerrar,Verb:construir,Verb:regar,Noun:hectárea,Noun:lugar,Verb:correr,Verb:abrir,Noun:casa,Verb:tener,Noun:hora,Verb:decir,Verb:cambiar,Verb:pagar,Adjective:bueno,Noun:tierra
AM032_1952_CT_SU2011_VA_06	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,MSub,MSub:Pret,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		Entities,Entities:Geo,Verb:ser,Verb:haber,Noun:escuela,Adjective:sexto,Noun:grado,Verb:ir,Noun:vez,Verb:venir,Noun:director,Verb:estar,Adjective:grande,Verb:llamar,Noun:leche,Verb:tener,Adjective:bueno,Noun:agua,Noun:pueblo,Noun:moto,Verb:saber,Verb:graduar,Noun:año,Noun:cuarto,Noun:área,Verb:dar,Noun:arroyo,Verb:llevar,Noun:mediodía,Noun:presidente
AM032_1952_CT_SU2011_VA_07	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Genero,Genero:ExcepMasc,MSub,MSub:Pret,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		Entities,Entities:Geo,Fraseol,Fraseol:VerbPrep,Verb:ser,Verb:tener,Adjective:secundario,Verb:pasar,Noun:año,Noun:prueba,Noun:ciudad,Verb:llevar,Noun:escuela,Verb:decir,Verb:haber,Noun:americano,Noun:Saltillo,Noun:hermano,Adjective:tercero,Verb:hablar,Verb:estudiar,Verb:hacer,Verb:estar,Noun:tiempo,Noun:Unidos,Noun:vicepresidente,Noun:rancho,Noun:estado,Noun:gente,Noun:papá,Verb:ver,Verb:vivir,Verb:venir,Verb:descubrir,Adjective:temeroso,Adjective:mucho,Verb:llamar,Verb:visitar,Verb:poder,Noun:Paul,Noun:lugar,Noun:Alicia,Noun:acuerdo,Verb:dar,Noun:miedo,Verb:importar,Adjective:fácil,Noun:ay,Verb:ir,Verb:entrar,Adjective:bueno
AM032_1952_CT_SU2011_VA_08	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,Prep,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,MSub,MSub:Pret,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Revision		,Verb:tener,Verb:llevar,Noun:camisa,Verb:ser,Verb:vestir,Noun:corbata,Noun:cuello,Noun:muchacho,Adjective:bueno,Noun:uniforme,Noun:día,Verb:haber,Noun:hermano
AM032_1952_CT_SU2011_VA_09	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		Entities,Entities:Geo,Verb:servir,Adjective:bueno,Verb:ser,Adjective:claro,Noun:clase,Adjective:tercero,Verb:estudiar,Noun:inglés,Verb:tener,Noun:año,Verb:pasar,Noun:profesor,Noun:curso
AM032_1952_CT_SU2011_VA_10	Det,Det:Art,Det:Demo,Haber,Haber:Exist,Imperf,Indefinido,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser			,Verb:ser,Adjective:solo,Noun:muchacho,Noun:ley,Verb:aprender
AM032_1952_CT_SU2011_VA_11	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Revision		Fraseol,Fraseol:VerbPrep,Verb:ser,Noun:barro,Noun:alfarero,Verb:hacer,Noun:dios,Verb:decir,Noun:papá,Verb:poder,Noun:hombre,Verb:tener,Verb:que,Noun:lugar,Adjective:bonito,Verb:dar,Verb:servir,Noun:aliento,Adjective:azucarero,Verb:haber,Noun:casa,Adjective:favorito,Verb:impresionar,Verb:quedar,Verb:usar
AM041_1990_CT_SU2011_ER_01	Det,Det:Art,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		Entities,Entities:Geo,Verb:ser,Adjective:bueno,Noun:año,Noun:español,Verb:querer,Noun:tiempo,Verb:hablar,Noun:inglés,Verb:venir,Adjective:español,Noun:padre,Noun:escuela,Verb:tener,Noun:habla,Noun:niño,Noun:Fort,Verb:hacer,Verb:pasar,Adjective:importante,Noun:Austin,Verb:enseñar,Verb:decir,Verb:vivir
AM041_1990_CT_SU2011_ER_02	Det,Det:Art,Det:Pos,Pron,Pron:Sujeto,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		,Noun:hermano,Adjective:grande,Noun:año,Adjective:pequeño,Adjective:español
AM041_1990_CT_SU2011_ER_03	Det,Det:Art,Gustar,Gustar:Interlocutor,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,Gustar,Gustar:Propios,SerEstar,SerEstar:EstarAux			,Verb:estudiar,Verb:gustar,Noun:español,Verb:estar,Noun:escuela
AM041_1990_CT_SU2011_ER_04	Det,Det:Art,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		,Verb:ir,Verb:enseñar,Verb:hablar,Adjective:igual,Noun:inglés,Adjective:junto,Verb:tratar
AM041_1990_CT_SU2011_ER_05	Det,Det:Art,Haber,Haber:Exist,MSub,MSub:Pres,Prep,Pron,Pron:Objeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Genero,Genero:ExcepMasc,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa		,Verb:practicar,Verb:aprender,Verb:ser,Verb:ir,Noun:palabra,Adjective:fácil,Verb:haber,Adjective:bueno
AM041_1990_CT_SU2011_ER_06	Det,Det:Art,Det:Pos,Indefinido,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		,Verb:preguntar,Verb:ser,Noun:inglés,Verb:aprender,Noun:español,Verb:enseñar,Adjective:inglés,Verb:haber
MF010_1959_EP_SU2011_AD_01	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		Entities,Entities:Geo,Verb:ser,Verb:vivir,Verb:venir,Noun:ciudad,Adjective:bonito,Verb:haber,Noun:Juárez,Noun:año,Noun:mmm,Verb:casar,Noun:gente,Adjective:tranquilo,Noun:trabajo
MF010_1959_EP_SU2011_AD_02	Det,Det:Art,Det:Pos,Imperf,Indefinido,MSub,MSub:Pret,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc,MarcadoresDisc:Igualdad		Fraseol,Fraseol:VerbPrep,Verb:trabajar,Verb:hacer,Verb:ser,Noun:parte,Noun:maquiladora,Noun:cafetero,Noun:edad,Verb:poder,Noun:trabajo,Verb:conocer
MF010_1959_EP_SU2011_AD_03	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		,Verb:ser,Noun:papá,Verb:tener,Noun:calle,Verb:correr,Noun:mamá,Adjective:chico,Verb:haber,Verb:cruzar,Noun:hijo,Noun:fin,Verb:ir,Noun:parque
MF010_1959_EP_SU2011_AD_04	Det,Det:Art,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Genero,Genero:ExcepMasc	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		Entities,Entities:Geo,Verb:ser,Verb:saber,Verb:aprender,Verb:ir,Verb:tener,Noun:miedo,Noun:inglés,Verb:sentir,Verb:hablar,Noun:tienda,Noun:gente
MF010_1959_EP_SU2011_AD_05	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,MSub,MSub:Pret,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Gustar,Gustar:Propios,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		Fraseol,Fraseol:VerbPrep,Verb:ser,Verb:trabajar,Adjective:primero,Noun:hora,Noun:trabajo,Verb:mirar,Verb:gustar,Verb:salir,Verb:hacer,Verb:estar,Noun:escuela,Noun:grado,Verb:tener,Verb:poder,Verb:ir,Verb:empezar,Noun:hijo,Noun:profesión,Noun:casa,Noun:cafetería,Noun:año,Noun:niño
MF010_1959_EP_SU2011_AD_06	Det,Det:Art,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,Genero,Genero:ExcepMasc,Gustar,Gustar:Propios	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		,Verb:ser,Verb:hablar,Verb:aprender,Noun:español,Noun:inglés,Adjective:chistoso
